route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,continuous_drop_off,map_url,timetable_url
329,44,"B7","Bufalà-Est. St. Adrià",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:329,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202105/202105190712518456_B7.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202506/202506031008052362_B7x2.pdf
349,34,"SF3","Circular",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:349,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202411/202411040802378372_SF3.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202106/202106250716537037_SF3x1.pdf
361,74,"88","Metro Paral·lel-Metro ZAL | Riu Vell",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:361,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202406/202406281136270028_88-89.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202308/202308230820220185_88x2.pdf
387,34,"MB1","Can Graner",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:387,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/201909/201909101027227696_MB1_MB2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202205/202205120847425172_MB1x1.pdf
388,34,"MB2","Riera Bonet",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:388,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/201909/201909101104148206_MB1_MB2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202205/202205120848162202_MB2x1.pdf
389,34,"MB3","Molins R.-FGC La Floresta",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:389,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202212/202212230913360354_MB3.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202504/202504291132354025_MB3x2.pdf
394,56,"N18","Barcelona-Aeroport T1·T2",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:394,0062a1,fafafa,3,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312210725488174_N18.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202112/202112171234409704_N18x2.png
395,44,"N28","Fòrum-L'Hospitalet L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:395,0062a1,ffffff,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202504/202504300502306650_N28.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202504/202504290207419584_N28x2.pdf
403,44,"M27","Sta. Coloma G.-Badalona",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:403,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/201906/201906131229538699_M27.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202506/202506031026356901_M27x2.pdf
404,44,"M28","Badalona-Barcelona",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:404,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/201909/201909171025362859_M28.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/201909/201909171026036189_M28x2.png
405,56,"X95","Barcelona-Castelldefels",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:405,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312121158381630_X95.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202501/202501270122127592_X95x2.pdf
408,44,"M19","Badalona-Barcelona",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:408,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202107/202107300222052140_M19_07_2021_of.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202508/202508061233477363_M19x2.pdf
413,44,"M26","Badalona-St. Adrià B.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:413,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202003/202003120856490672_M26.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202508/202508061107392468_M26x2.pdf
415,44,"M30","Sta. Coloma G.-Montgat",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:415,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202003/202003120829367758_M30.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202003/202003120829181509_M30x2.png
417,69,"M12","Barcelona-Cornellà L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:417,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202404/202404051245237394_M12.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202411/202411270125506099_M12x2.pdf
418,69,"M14","L'Hospitalet L.-Barcelona",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:418,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202404/202404051246320984_M14.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202403/202403121010264673_M14x2.pdf
419,62,"M5","Castelldefels-Cornellà L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:419,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202305/202305090125412480_M5.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202305/202305091022454884_M5x2.pdf
420,56,"X97","Barcelona-Castelldefels",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:420,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312120818470802_X97.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202311/202311281047382475_X97x2.pdf
423,56,"X86","Barcelona-Viladecans",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:423,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312120816306432_X86.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202412/202412270711195145_X86x2.pdf
424,62,"X70","Barcelona-St. Boi L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:424,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312120807485518_X70.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202405/202405230749320775_X70x2.pdf
425,62,"X79","Barcelona-St. Boi L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:425,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312120812259568_X79.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202311/202311300808329252_X79x2.pdf
427,62,"X43","Barcelona-St. Joan D.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:427,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312191001210383_X43.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202506/202506051146223350_X43x2.pdf
430,69,"X30","St. Just D.-Barcelona",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:430,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202404/202404041013143452_X30.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202501/202501070112296344_X30x2.pdf
431,44,"M1","Metro Pep Ventura-Metro Fondo",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:431,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202408/202408130724337175_M1.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202407/202407171244041927_M1x2.pdf
432,44,"M6","H. Can Ruti-Est. Rodalies",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:432,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202303/202303021150313265_M6.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202411/202411190957442566_M6x2.pdf
435,71,"PA1","Circular int.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:435,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202504/202504301229398223_PA1.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202504/202504291024198438_PA1x1.pdf
446,34,"SV1","Circular",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:446,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202304/202304121229202930_SV1.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202205/202205040731531662_SV1x1.pdf
447,34,"SV2","Circular",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:447,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202304/202304121230247147_SV2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202302/202302011130296637_SV2x1.pdf
448,34,"SV3","Circular",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:448,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202304/202304121231243395_SV3.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202205/202205040735399780_SV3x1.pdf
449,34,"SV4","FGC St. Vicenç/Sant Roc",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:449,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202205/202205100832416114_SV4.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202302/202302011131156479_SV4x1.pdf
450,34,"ESC","FGC St. Vicenç-Instituts",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:450,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202309/202309070334306113_ESC.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202309/202309040216222599_ESCx2.pdf
471,56,"N19","Castelldefels-El Prat L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:471,0062a1,fcfcfc,3,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202112/202112210612387413_N19.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202504/202504300728212138_N19x2.pdf
472,56,"X80","Barcelona-Gavà",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:472,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312120814388312_X80.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202403/202403191036043776_X80x2.pdf
476,62,"M75","Cornellà L.-St. Boi L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:476,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202211/202211291219277428_M75.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202308/202308100748483121_M75x2.pdf
479,56,"CF2","Les Botigues S.-Vista Alegre",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:479,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202306/202306130721185093_CF2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202402/202402020140158442_CF2x2.png
483,56,"N20","Barcelona-St. Boi L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:483,0062a1,faf9f9,3,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312140837126411_N20.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202312/202312141009169138_N20x2.pdf
485,74,"89","Metro Paral·lel-ZAL Prat/Terminal BEST",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:485,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202410/202410150831244923_88-89.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202309/202309270102093522_89x2.pdf
486,56,"X83","Barcelona-Gavà",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:486,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312120820377515_X83.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202502/202502111252505145_X83x2.pdf
487,56,"X84","Barcelona-Viladecans",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:487,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202502/202502110105295425_X84.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202502/202502110100174414_X84x2.pdf
488,56,"GA2","Ca n'Espinós  - Gavà Mar",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:488,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202312/202312130715157193_GA2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202312/202312150912417535_GA2x2.pdf
489,34,"PF1","Pallejà-Corbera L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:489,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202406/202406281128512285_PF1.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202505/202505020841399088_PF1x2.pdf
490,34,"PF2","Fontpineda",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:490,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202410/202410080220095251_PF2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202409/202409100109224182_PF2x1.pdf
492,69,"L20","St. Joan D.-El Prat L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:492,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202404/202404051231093837_L20.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202403/202403191105149637_L20x2.pdf
493,69,"L21","L'Hospitalet L.-St. Feliu L.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:493,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202404/202404051232344771_L21.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202506/202506170753487858_L21x2.pdf
495,69,"PR5","Les Moreres-Platja",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:495,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202405/202405170153038388_PR5.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202410/202410020159121916_PR5x2.pdf
497,44,"N24","La Barceloneta-Les Roquetes",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:497,0062a1,fdfcfc,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202504/202504300504031395_N24.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202504/202504290206218606_N24x2.pdf
501,37,"CS1","Estació/Nucli",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:501,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202503/202503311150464862_CS1.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202503/202503100123138947_CS1x1.pdf
502,37,"CS2","Nucli urbà-Can Santeugini",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:502,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202503/202503311152053912_CS2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202510/202510280151139480_CS2x2.pdf
503,37,"CS3","Nucli-Comte de Sert-Can Costa-Nucli",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:503,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202503/202503311154122553_CS3_CS4.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202503/202503100128254560_CS3x1.pdf
504,37,"CS4","Nucli urbà - El Canyet / Santa Teresita",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:504,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202503/202503311157016359_CS3_CS4.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202509/202509080339026467_CS4x2.pdf
507,71,"PA2","Circular ext.",Información de ruta - www.ambmobilitat.cat,3, https://app.ambmobilitat.cat/lines/busamb:507,ffaa00,343434,1,https://serveis.ambmobilitat.cat/Uploads/Galeria/2/202504/202504301230518534_PA2.pdf,https://serveis.ambmobilitat.cat/Uploads/Galeria/1/202504/202504300706015373_PA2x2.pdf
